0	file:/media/sf_vm-shared/project4/data/nsf/the-astrophysics-of-spinning-black-holes.txt	0.01179245283018868	0.01179245283018868	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.01179245283018868	0.01179245283018868	0.06839622641509434	0.11556603773584906	0.04009433962264151	0.08726415094339622	0.04009433962264151	0.01179245283018868	0.37971698113207547	0.08726415094339622	0.0023584905660377358	0.0023584905660377358	0.04009433962264151	0.06839622641509434
1	file:/media/sf_vm-shared/project4/data/nsf/workshop-support-for-hosting-5th-cirp-international-workshop-on-modeling-of.txt	0.03930817610062893	0.15251572327044025	0.05188679245283019	0.0015723270440251573	0.0015723270440251573	0.12106918238993711	0.007861635220125786	0.5047169811320755	0.05188679245283019	0.020440251572327043	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.020440251572327043	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.014150943396226415
2	file:/media/sf_vm-shared/project4/data/nsf/west-virginia-blueprint-for-science-and-technology-strengthening-statewide.txt	0.35331632653061223	0.1441326530612245	0.006377551020408163	0.0012755102040816326	0.016581632653061226	0.16454081632653061	0.006377551020408163	0.1288265306122449	0.011479591836734694	0.0012755102040816326	0.0012755102040816326	0.042091836734693876	0.016581632653061226	0.0012755102040816326	0.0012755102040816326	0.0012755102040816326	0.09311224489795919	0.0012755102040816326	0.006377551020408163	0.0012755102040816326
3	file:/media/sf_vm-shared/project4/data/nsf/integrated-sensing-porous-silicon-integrated-sensor-arrays.txt	0.001937984496124031	0.001937984496124031	0.040697674418604654	0.001937984496124031	0.436046511627907	0.009689922480620155	0.025193798449612403	0.001937984496124031	0.22674418604651161	0.001937984496124031	0.001937984496124031	0.009689922480620155	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.22674418604651161
4	file:/media/sf_vm-shared/project4/data/nsf/us-italy-planning-visit-ecological-bioenergetic-and-life-history.txt	0.0029411764705882353	0.12058823529411765	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.1676470588235294	0.08529411764705883	0.061764705882352944	0.0029411764705882353	0.014705882352941176	0.0029411764705882353	0.014705882352941176	0.45	0.0029411764705882353	0.05	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353
5	file:/media/sf_vm-shared/project4/data/nsf/quantum-information-theory.txt	0.0014044943820224719	0.046348314606741575	0.0014044943820224719	0.0014044943820224719	0.046348314606741575	0.046348314606741575	0.0014044943820224719	0.0014044943820224719	0.07443820224719101	0.2654494382022472	0.0014044943820224719	0.24297752808988765	0.0014044943820224719	0.0351123595505618	0.08567415730337079	0.0014044943820224719	0.1306179775280899	0.0014044943820224719	0.012640449438202247	0.0014044943820224719
6	file:/media/sf_vm-shared/project4/data/nsf/mapping-microlensing-and-stellar-variability-in-m31.txt	0.001838235294117647	0.001838235294117647	0.08272058823529412	0.016544117647058824	0.009191176470588236	0.1488970588235294	0.001838235294117647	0.02389705882352941	0.1488970588235294	0.05330882352941176	0.001838235294117647	0.03860294117647059	0.009191176470588236	0.03860294117647059	0.3915441176470588	0.02389705882352941	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.001838235294117647
7	file:/media/sf_vm-shared/project4/data/nsf/csedi-theoretical-and-experimental-studies-of-some-materials-fundamental-to-the.txt	0.002380952380952381	0.002380952380952381	0.002380952380952381	0.06904761904761905	0.002380952380952381	0.002380952380952381	0.011904761904761904	0.002380952380952381	0.25952380952380955	0.05952380952380952	0.04047619047619048	0.05952380952380952	0.011904761904761904	0.002380952380952381	0.10714285714285714	0.002380952380952381	0.002380952380952381	0.15476190476190477	0.002380952380952381	0.20238095238095238
8	file:/media/sf_vm-shared/project4/data/nsf/studies-of-crust-and-upper-mantle-structure-mantle-flow-and-geodynamics-of-the.txt	9.881422924901185E-4	9.881422924901185E-4	0.008893280632411068	9.881422924901185E-4	9.881422924901185E-4	0.020750988142292492	9.881422924901185E-4	0.008893280632411068	0.06422924901185771	0.016798418972332016	9.881422924901185E-4	0.004940711462450593	0.016798418972332016	9.881422924901185E-4	0.04841897233201581	0.036561264822134384	9.881422924901185E-4	0.7282608695652174	0.004940711462450593	0.03260869565217391
9	file:/media/sf_vm-shared/project4/data/nsf/us-japan-workshops-industrial-ecology-and-environmentally-benign.txt	0.0031645569620253164	0.015822784810126583	0.11708860759493671	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.028481012658227847	0.6613924050632911	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.028481012658227847	0.015822784810126583	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.05379746835443038	0.04113924050632911
10	file:/media/sf_vm-shared/project4/data/nsf/nsf-epscor-workshop-successful-management-strategies.txt	0.245	0.025	0.005	0.005	0.005	0.005	0.025	0.365	0.005	0.025	0.005	0.025	0.005	0.005	0.005	0.005	0.005	0.005	0.225	0.005
11	file:/media/sf_vm-shared/project4/data/nsf/analysis-of-galectins-as-splicing-factors.txt	9.9601593625498E-4	0.0647410358565737	0.01693227091633466	0.6703187250996016	9.9601593625498E-4	0.02888446215139442	9.9601593625498E-4	9.9601593625498E-4	0.08067729083665338	0.0049800796812749	9.9601593625498E-4	0.012948207171314742	0.012948207171314742	9.9601593625498E-4	0.01693227091633466	0.0049800796812749	0.07669322709163347	9.9601593625498E-4	9.9601593625498E-4	9.9601593625498E-4
12	file:/media/sf_vm-shared/project4/data/nsf/the-origins-of-ranked-society-in-the-northern-titicaca-basin.txt	0.027052238805970148	0.02332089552238806	0.012126865671641791	0.02332089552238806	0.027052238805970148	0.1501865671641791	9.328358208955224E-4	0.05690298507462686	0.0457089552238806	0.01585820895522388	0.008395522388059701	9.328358208955224E-4	0.008395522388059701	0.3180970149253731	9.328358208955224E-4	0.01958955223880597	0.027052238805970148	9.328358208955224E-4	0.23227611940298507	9.328358208955224E-4
13	file:/media/sf_vm-shared/project4/data/nsf/professional-development-materials-for-constructing-physics-understanding-among.txt	0.505	0.065	0.065	0.025	0.005	0.165	0.005	0.025	0.005	0.005	0.005	0.025	0.005	0.005	0.065	0.005	0.005	0.005	0.005	0.005
14	file:/media/sf_vm-shared/project4/data/nsf/integrated-simulation-and-modeling-using-participatory-simulations-to.txt	0.33641975308641975	0.0030864197530864196	0.08950617283950617	0.0030864197530864196	0.015432098765432098	0.015432098765432098	0.0030864197530864196	0.0030864197530864196	0.015432098765432098	0.10185185185185185	0.0030864197530864196	0.28703703703703703	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.08950617283950617	0.015432098765432098	0.0030864197530864196	0.0030864197530864196
15	file:/media/sf_vm-shared/project4/data/nsf/neuropeptide-control-of-ecdysone-biosynthesis.txt	7.575757575757576E-4	0.003787878787878788	0.012878787878787878	0.45227272727272727	0.009848484848484848	0.0946969696969697	0.16742424242424242	0.015909090909090907	0.08863636363636364	0.006818181818181818	7.575757575757576E-4	0.02803030303030303	0.055303030303030305	0.04318181818181818	0.006818181818181818	0.003787878787878788	7.575757575757576E-4	7.575757575757576E-4	0.006818181818181818	7.575757575757576E-4
